run_label,run_id,condition,spec_name,spec_version,rep,metric,value,unit,duration_s,timestamp
main_001,main_001__agent_education_system__cursor_agent__rep07,cursor_agent,agent_education_system,1.0.0,7,hallucinations,0.0,count,11.007,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep07,cursor_agent,agent_education_system,1.0.0,7,correction_freq,0.0,per_kkey,11.007,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep07,cursor_agent,agent_education_system,1.0.0,7,complexity_mean,1.947368,cc,11.007,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep07,cursor_agent,agent_education_system,1.0.0,7,duplication_pct,0.0,%,11.007,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep07,cursor_agent,agent_education_system,1.0.0,7,security_density,14.9254,per_kloc,11.007,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep08,cursor_agent,agent_education_system,1.0.0,8,hallucinations,0.0,count,7.25,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep08,cursor_agent,agent_education_system,1.0.0,8,correction_freq,0.0,per_kkey,7.25,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep08,cursor_agent,agent_education_system,1.0.0,8,complexity_mean,2.95,cc,7.25,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep08,cursor_agent,agent_education_system,1.0.0,8,duplication_pct,0.0,%,7.25,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep08,cursor_agent,agent_education_system,1.0.0,8,security_density,21.7391,per_kloc,7.25,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep09,cursor_agent,agent_education_system,1.0.0,9,hallucinations,1.0,count,9.495,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep09,cursor_agent,agent_education_system,1.0.0,9,correction_freq,0.0,per_kkey,9.495,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep09,cursor_agent,agent_education_system,1.0.0,9,complexity_mean,2.208333,cc,9.495,2026-06-01T09:32:42.626072+00:00
